filename,flip,rotation_radians,scale
ancient_boomerang_0_v0.png,0,-1.3485971412863542,1.1869746940876915
ancient_boomerang_0_v1.png,0,0.21642495543244936,1.10505991586904
ancient_boomerang_0_v2.png,0,-2.8539351049376007,1.3383356868352383
ancient_boomerang_0_v3.png,0,-1.0128687553091038,1.224957895259172
ancient_boomerang_0_v4.png,0,-0.39456902044240477,1.2133823044496015
ancient_boomerang_0_v5.png,0,-1.9543644530645503,1.297062618544449
ancient_boomerang_0_v6.png,0,0.5885068386267021,1.1781238781240762
ancient_boomerang_0_v7.png,0,1.245122139932593,1.4442951257264163
ancient_boomerang_0_v8.png,0,-0.3167101041613289,1.438469001073085
ancient_boomerang_0_v9.png,0,0.12518088744160183,1.5674214881809343
ancient_boomerang_1_v0.png,0,1.5785498813147032,1.3193717004738927
ancient_boomerang_1_v1.png,0,0.9439250317342223,1.5250878725937451
ancient_boomerang_1_v2.png,0,-1.1458425446801466,1.7831852433957496
ancient_boomerang_1_v3.png,0,-1.516856379420654,1.4336233520194275
ancient_boomerang_1_v4.png,0,1.700657519225734,1.7490253635179054
ancient_boomerang_1_v5.png,0,1.8143621850527225,1.4312072153162374
ancient_boomerang_1_v6.png,0,-2.112358332116603,1.6553650585902673
ancient_boomerang_1_v7.png,0,-1.181768196384224,1.4463729997960706
ancient_boomerang_1_v8.png,0,0.6692203760663552,1.4892399947610295
ancient_boomerang_1_v9.png,0,0.905286911306315,1.3361604172041592
atlantean_trident_0_v0.png,0,0.5330027910555628,1.9796220046323192
atlantean_trident_0_v1.png,0,-0.6188837614571914,1.4668763517317485
atlantean_trident_0_v2.png,0,-2.8781430227196974,1.7247139818593198
atlantean_trident_0_v3.png,0,2.4809395111716013,1.9325574082046826
atlantean_trident_0_v4.png,0,0.7080186201648055,1.6140394142543775
atlantean_trident_0_v5.png,0,1.6965853915083464,1.954055942912464
atlantean_trident_0_v6.png,0,2.923278900053925,1.732394534437618
atlantean_trident_0_v7.png,0,-2.474690649589031,1.8650785002443244
atlantean_trident_0_v8.png,0,1.1132597826347483,1.5014401684914467
atlantean_trident_0_v9.png,0,-2.330166914164374,1.9023818793429852
atlantean_trident_1_v0.png,0,-1.3759861401380036,1.619302295341367
atlantean_trident_1_v1.png,0,2.3298753805626573,1.775892186550751
atlantean_trident_1_v2.png,0,-1.5897582999936457,1.3087485253768543
atlantean_trident_1_v3.png,0,0.34959613437077497,1.3576791086887439
atlantean_trident_1_v4.png,0,1.1129870736991891,1.4313411012872883
atlantean_trident_1_v5.png,0,-2.952981899773552,1.3355562638823075
atlantean_trident_1_v6.png,0,1.0357233073565228,1.2721285094396866
atlantean_trident_1_v7.png,0,2.2979503833427133,1.4766344214315912
atlantean_trident_1_v8.png,0,2.4030316766197144,1.5015537753398476
atlantean_trident_1_v9.png,0,-2.643106372184107,1.3550098165115898
atlantean_trident_2_v0.png,0,1.142025421160349,1.378445226275366
atlantean_trident_2_v1.png,0,-1.37792337571409,1.9230153589022927
atlantean_trident_2_v2.png,0,-1.9508744123025625,1.42197615415381
atlantean_trident_2_v3.png,0,0.9548480538078647,1.8513118142216407
atlantean_trident_2_v4.png,0,1.7828526208546789,1.461285234488792
atlantean_trident_2_v5.png,0,0.8464584245858005,1.4044995016020798
atlantean_trident_2_v6.png,0,-2.824026724065175,1.4406397564118771
atlantean_trident_2_v7.png,0,1.4466692816515854,1.4049887373994012
atlantean_trident_2_v8.png,0,2.4508354776454184,1.7341219042991052
atlantean_trident_2_v9.png,0,0.5380761406085379,1.692468658433441
atlantean_trident_3_v0.png,0,0.42984420769464493,1.7420035898638622
atlantean_trident_3_v1.png,0,2.0280961653467218,1.9909700205796808
atlantean_trident_3_v2.png,0,-2.74501224044426,1.9593671508655335
atlantean_trident_3_v3.png,0,-2.5026340768607094,1.80295894422277
atlantean_trident_3_v4.png,0,-0.056752010587354906,1.9849768567715798
atlantean_trident_3_v5.png,0,0.9513251792449273,1.4332651812336705
atlantean_trident_3_v6.png,0,-0.11016632410344096,1.6673472016734014
atlantean_trident_3_v7.png,0,1.324870411262431,1.6160321915315208
atlantean_trident_3_v8.png,0,2.899854604691739,1.6753455269023358
atlantean_trident_3_v9.png,0,-2.58398852353943,1.498071345175455
atlantean_trident_4_v0.png,0,-2.114667644874184,1.7446664625941528
atlantean_trident_4_v1.png,0,2.495614470133187,1.467950050499822
atlantean_trident_4_v2.png,0,1.0328018305264173,1.3154320960186836
atlantean_trident_4_v3.png,0,0.4400111520163339,1.3986024543824558
atlantean_trident_4_v4.png,0,-0.21332304815664216,1.3166822688781825
atlantean_trident_4_v5.png,0,2.021021363418149,1.367857722996391
atlantean_trident_4_v6.png,0,0.5418569763355376,1.4635086021102564
atlantean_trident_4_v7.png,0,-0.6074395935135506,1.6152710067258242
atlantean_trident_4_v8.png,0,2.6372087563533597,1.3481466913904432
atlantean_trident_4_v9.png,0,-2.7931363904999174,1.7826292080125812
bamboo_spear_0_v0.png,0,-0.7581938327861502,1.4237853048280895
bamboo_spear_0_v1.png,0,1.9417606293490761,1.4073151113739832
bamboo_spear_0_v2.png,0,-0.861336875689009,1.5695033448581763
bamboo_spear_0_v3.png,0,1.7447885450919016,1.5663501669061413
bamboo_spear_0_v4.png,0,-1.4103454686004255,1.4729010284505188
bamboo_spear_0_v5.png,0,1.6978095489247667,1.8153711738455152
bamboo_spear_0_v6.png,0,-1.7355965097250996,1.7213107206967402
bamboo_spear_0_v7.png,0,-2.0145781731916372,1.5040833584894966
bamboo_spear_0_v8.png,0,-2.507722331587381,1.6353137866496672
bamboo_spear_0_v9.png,0,0.8475677067269087,1.4479249930616496
bamboo_spear_1_v0.png,0,-0.45529245298153165,1.747277632199699
bamboo_spear_1_v1.png,0,2.239933720408345,1.4057864152882642
bamboo_spear_1_v2.png,0,0.2980998947637957,1.7819636326883637
bamboo_spear_1_v3.png,0,-1.1497585897322526,1.809443067204782
bamboo_spear_1_v4.png,0,-2.472307977850328,1.704257330198108
bamboo_spear_1_v5.png,0,0.1332284128195731,1.4329311752314777
bamboo_spear_1_v6.png,0,1.4187505947118875,1.7963435659076263
bamboo_spear_1_v7.png,0,-1.6921328805198663,1.422335367107814
bamboo_spear_1_v8.png,0,2.655630288336217,1.7205921854862816
bamboo_spear_1_v9.png,0,0.9464635653305798,1.4071277510407083
bamboo_spear_2_v0.png,0,1.518820609447506,1.6356613935843207
bamboo_spear_2_v1.png,0,-2.978586607464573,1.5894558752657935
bamboo_spear_2_v2.png,0,-1.2598640623716069,1.9282049856333046
bamboo_spear_2_v3.png,0,-0.06779739632615112,1.96506945863293
bamboo_spear_2_v4.png,0,-1.9626078194892846,1.8104283073084235
bamboo_spear_2_v5.png,0,-2.5427058163734113,1.9382016192808311
bamboo_spear_2_v6.png,0,-2.7405467020435594,1.5482720282555744
bamboo_spear_2_v7.png,0,3.0455598683683114,1.8467063621427797
bamboo_spear_2_v8.png,0,0.7757808722937736,1.8350367804577703
bamboo_spear_2_v9.png,0,-0.19765945030484833,2.1281834023089816
bamboo_spear_3_v0.png,0,-0.06797020802913467,1.2031417947320486
bamboo_spear_3_v1.png,0,2.5746607160618047,1.5311537497850134
bamboo_spear_3_v2.png,0,0.7346440482427976,1.4649500608170325
bamboo_spear_3_v3.png,0,-0.04136905092177967,1.2708700426143236
bamboo_spear_3_v4.png,0,0.7691609853037125,1.2194031596105805
bamboo_spear_3_v5.png,0,-1.065039491893831,1.4366788539436952
bamboo_spear_3_v6.png,0,1.9721651716421662,1.4998292494197396
